source,target
6372350783,6372350784
6372350783,6372350782
6372350782,6372350783
6372350782,762565784
762565784,6372350782
762565784,762565781
762565781,762565784
762565781,762565777
762565777,762565781
762565777,1271121175
1271121175,762565777
30695792,6172933734
6172933734,30695792
6172933734,6370256731
6370256731,6172933734
6370256731,6172933735
6172933735,6370256731
6172933735,6172933733
6172933733,6172933735
6172933733,30142930
30142930,6172933733
30142930,6172933744
6172933744,30142930
6172933744,6172933732
6172933732,6172933744
6172933732,2469958707
2469958707,6172933732
2469958707,6172933751
6172933751,2469958707
6172933751,2469958688
2469958688,6172933751
2469958688,6371944894
6371944894,2469958688
6371944894,6370256733
6370256733,6371944894
6370256733,2469958658
2469958658,6370256733
2469958658,3374306580
3374306580,2469958658
3374306580,2469958647
2469958647,3374306580
2469958647,4007388996
4007388996,2469958647
4007388996,6365139720
6365139720,4007388996
6365139720,6601866822
6601866822,6365139720
6601866822,6601866821
6601866821,6601866822
6601866821,569927865
569927865,6601866821
30142931,1740754091
1740754091,30142931
1740754091,1740754092
1740754092,1740754091
30695799,6369983499
6369983499,30695799
6369983499,6369983498
6369983498,6369983499
6369983498,30142928
30142928,6369983498
30142928,6369983497
6369983497,30142928
6369983497,6369983496
6369983496,6369983497
6369983496,2437226836
2437226836,6369983496
2437226836,569928003
569928003,2437226836
30215025,260574173
260574173,30215025
260574173,260574174
260574174,260574173
260574174,260574069
260574069,260574174
260574069,6370260949
6370260949,260574069
6370260949,30215719
30215719,6370260949
30215719,920327919
920327919,30215719
920327919,260551690
260551690,920327919
260551690,6364109764
6364109764,260551690
6364109764,4264625847
4264625847,6364109764
4264625847,260551642
260551642,4264625847
260551642,6364109765
6364109765,260551642
6364109765,30215721
30215721,6364109765
30215721,6364109766
6364109766,30215721
6364109766,260551568
260551568,6364109766
260551568,6364109767
6364109767,260551568
6364109767,260551569
260551569,6364109767
260551569,260551570
260551570,260551569
260551570,260551571
260551571,260551570
260551571,30215717
30215717,260551571
30215024,260574222
260574222,30215024
260574222,260574029
260574029,260574222
260574029,30215031
30215031,260574029
30215031,6370390613
6370390613,30215031
6370390613,490531343
490531343,6370390613
268641780,637003367
637003367,268641780
637003367,268642067
268642067,637003367
268642067,1394882097
1394882097,268642067
1394882097,30986852
30986852,1394882097
30986852,6276693421
6276693421,30986852
6276693421,282175468
282175468,6276693421
282175468,30986853
30986853,282175468
30986853,6276693420
6276693420,30986853
6276693420,6597946249
6597946249,6276693420
6597946249,30986854
30986854,6597946249
30986854,30986855
30986855,30986854
30987761,30987760
30987760,30987761
30987760,6363888520
6363888520,30987760
6363888520,1740741304
1740741304,6363888520
1740741304,6363888521
6363888521,1740741304
6363888521,2402553932
2402553932,6363888521
2402553932,1740741307
1740741307,2402553932
1740741307,6363888522
6363888522,1740741307
6363888522,8982527915
8982527915,6363888522
8982527915,2402553935
2402553935,8982527915
2402553935,1740741311
1740741311,2402553935
1740741311,4927677664
4927677664,1740741311
4927677664,2402553925
2402553925,4927677664
2402553925,2402553930
2402553930,2402553925
2402553930,8940610357
8940610357,2402553930
8940610357,6363888523
6363888523,8940610357
6363888523,2473361504
2473361504,6363888523
2473361504,2402553924
2402553924,2473361504
2402553924,2473361521
2473361521,2402553924
2473361521,2473361533
2473361533,2473361521
2473361533,8982527914
8982527914,2473361533
8982527914,2473361540
2473361540,8982527914
260571076,6580757716
6580757716,260571076
6580757716,6580757715
6580757715,6580757716
6580757715,2473361550
2473361550,6580757715
2473361550,6580757714
6580757714,2473361550
6580757714,2473361545
2473361545,6580757714
260571098,6184164255
6184164255,260571098
6184164255,2402556595
2402556595,6184164255
2402556595,6363811567
6363811567,2402556595
6363811567,2402556593
2402556593,6363811567
2402556593,2402556590
2402556590,2402556593
2402556590,2402556587
2402556587,2402556590
2402556587,2402556585
2402556585,2402556587
2402556585,6580806299
6580806299,2402556585
6580806299,6184164254
6184164254,6580806299
6184164254,6580806300
6580806300,6184164254
6580806300,260572499
260572499,6580806300
260572499,3764870391
3764870391,260572499
3764870391,260572497
260572497,3764870391
260572497,260572496
260572496,260572497
2402556587,2402556586
2402556586,2402556587
2402556586,2402556596
2402556596,2402556586
2402556596,2641016846
2641016846,2402556596
2641016846,2402556591
2402556591,2641016846
3514011812,56238135
56238135,3514011812
56238135,3421777548
3421777548,56238135
3421777548,2841857596
2841857596,3421777548
2841857596,56238136
56238136,2841857596
56238136,565304919
565304919,56238136
2402563444,2402563435
2402563435,2402563444
2402563435,6580759161
6580759161,2402563435
6580759161,6580759162
6580759162,6580759161
6580759162,6580759163
6580759163,6580759162
6580759163,6580759164
6580759164,6580759163
6580759164,6580759165
6580759165,6580759164
6580759165,6580759166
6580759166,6580759165
6580759166,6580759167
6580759167,6580759166
6580759167,1295903347
1295903347,6580759167
1295903347,1284303767
1284303767,1295903347
1284303767,6580759168
6580759168,1284303767
6580759168,6580759169
6580759169,6580759168
6580759169,1284303770
1284303770,6580759169
1284303770,6431649395
6431649395,1284303770
260572496,8522885487
8522885487,260572496
8522885487,5552467810
5552467810,8522885487
5552467810,566601523
566601523,5552467810
566601523,3385470169
3385470169,566601523
3385470169,290884181
290884181,3385470169
290884181,1284303754
1284303754,290884181
1284303754,282040558
282040558,1284303754
282040558,6587807670
6587807670,282040558
6587807670,3514011812
3514011812,6587807670
2402556591,2402563438
2402563438,2402556591
2402563438,2402563442
2402563442,2402563438
2402563442,6370173690
6370173690,2402563442
6370173690,260574502
260574502,6370173690
260574502,260574503
260574503,260574502
260574503,1295903355
1295903355,260574503
1295903355,566601015
566601015,1295903355
566601015,260574504
260574504,566601015
260574504,5555073949
5555073949,260574504
5555073949,641079247
641079247,5555073949
641079247,5555073956
5555073956,641079247
5555073956,6370173691
6370173691,5555073956
6370173691,3421777545
3421777545,6370173691
3421777545,1240015202
1240015202,3421777545
1240015202,260574017
260574017,1240015202
260574017,260574144
260574144,260574017
260574144,260574143
260574143,260574144
3514011813,2841857597
2841857597,3514011813
2841857597,6580806309
6580806309,2841857597
6580806309,2402563444
2402563444,6580806309
2402563444,2402563443
2402563443,2402563444
2402563443,2999417277
2999417277,2402563443
5555073951,6370318368
6370318368,5555073951
6370318368,1164614478
1164614478,6370318368
1164614478,504962322
504962322,1164614478
6512877509,6370293360
6370293360,6512877509
6370293360,6370293359
6370293359,6370293360
6370293359,6370293358
6370293358,6370293359
6370293358,6370293357
6370293357,6370293358
6370293357,2468884235
2468884235,6370293357
2468884235,2468884233
2468884233,2468884235
2468884233,5555074072
5555074072,2468884233
5555074072,2468884231
2468884231,5555074072
2468884231,2875606113
2875606113,2468884231
2875606113,2468884229
2468884229,2875606113
2468884229,2468884227
2468884227,2468884229
2468884227,6370293356
6370293356,2468884227
6370293356,6370293355
6370293355,6370293356
6370293355,2468884225
2468884225,6370293355
2468884225,2468884223
2468884223,2468884225
2468689486,2468689485
2468689485,2468689486
2468689485,1026792548
1026792548,2468689485
1026792548,1026792563
1026792563,1026792548
1026792563,6370029718
6370029718,1026792563
6370029718,6369992438
6369992438,6370029718
2468884247,2468884250
2468884250,2468884247
2468887144,2468887145
2468887145,2468887144
2468887145,2468887146
2468887146,2468887145
2468887146,2468887147
2468887147,2468887146
2468887147,6807517142
6807517142,2468887147
6807517142,2468887148
2468887148,6807517142
2468887706,7401595232
7401595232,2468887706
7401595232,2468887707
2468887707,7401595232
2468887707,2468887708
2468887708,2468887707
2468887708,2468887710
2468887710,2468887708
2468887710,2468887711
2468887711,2468887710
541352243,2469958698
2469958698,541352243
2469958698,30498521
30498521,2469958698
30498521,9436027212
9436027212,30498521
9436027212,6444192677
6444192677,9436027212
6444192677,6372165076
6372165076,6444192677
6372165076,6372165075
6372165075,6372165076
6372165075,2469958644
2469958644,6372165075
1905813110,5106252454
5106252454,1905813110
5106252454,2468655956
2468655956,5106252454
2468655956,1905813126
1905813126,2468655956
1905813126,6367840702
6367840702,1905813126
6367840702,2468655101
2468655101,6367840702
2468655101,6369928576
6369928576,2468655101
6369928576,6369928575
6369928575,6369928576
6369928575,30030213
30030213,6369928575
30030213,6369928573
6369928573,30030213
6369928573,2468655100
2468655100,6369928573
2468655100,1905813112
1905813112,2468655100
1905813112,2468655098
2468655098,1905813112
2468655098,2468655097
2468655097,2468655098
2468655097,2468655099
2468655099,2468655097
2468655099,1905813129
1905813129,2468655099
1905813129,6369928574
6369928574,1905813129
6369928574,2468655096
2468655096,6369928574
2468655096,1905813135
1905813135,2468655096
1905813135,2468655094
2468655094,1905813135
2468655094,1905813118
1905813118,2468655094
1905813118,2468655095
2468655095,1905813118
2468655095,1905813128
1905813128,2468655095
1905813128,30030218
30030218,1905813128
30030218,1905813133
1905813133,30030218
1905813133,2468655093
2468655093,1905813133
2468655093,6176655851
6176655851,2468655093
6176655851,6176655852
6176655852,6176655851
6176655852,6176655853
6176655853,6176655852
6176655853,6176655854
6176655854,6176655853
6176655854,6176655855
6176655855,6176655854
6176655855,6176655856
6176655856,6176655855
6176655856,6176655857
6176655857,6176655856
6176655857,6176655858
6176655858,6176655857
6176655858,6176655859
6176655859,6176655858
6176655859,6176655860
6176655860,6176655859
6176655860,6176655861
6176655861,6176655860
2469958707,2469958705
2469958705,2469958707
2469958705,2469958703
2469958703,2469958705
2469958703,2469958701
2469958701,2469958703
2469958701,2469958696
2469958696,2469958701
2469958696,2469958686
2469958686,2469958696
2469958686,3590900163
3590900163,2469958686
3590900163,6371944893
6371944893,3590900163
6371944893,2469958669
2469958669,6371944893
2469958669,6172933752
6172933752,2469958669
6172933752,2469958660
2469958660,6172933752
2469958660,3374306578
3374306578,2469958660
3374306578,7169708323
7169708323,3374306578
7169708323,2469958649
2469958649,7169708323
2469958649,2469958645
2469958645,2469958649
2469958645,6364851132
6364851132,2469958645
6364851132,3374306580
3374306580,6364851132
2469958703,8585238298
8585238298,2469958703
8585238298,7935858097
7935858097,8585238298
7935858097,8585238303
8585238303,7935858097
8585238303,6367961372
6367961372,8585238303
2469958686,7935858092
7935858092,2469958686
7935858092,8585238302
8585238302,7935858092
8585238302,2469958655
2469958655,8585238302
2469958660,8585210062
8585210062,2469958660
8585210062,6367749401
6367749401,8585210062
6367749401,6367749403
6367749403,6367749401
6367749403,6367749402
6367749402,6367749403
6367749402,6367749404
6367749404,6367749402
6367749404,2469958638
2469958638,6367749404
2469958638,6367749405
6367749405,2469958638
6367749405,2469958637
2469958637,6367749405
2469958637,2469958631
2469958631,2469958637
260574286,2472029885
2472029885,260574286
2472029885,6370591459
6370591459,2472029885
6370591459,2472029887
2472029887,6370591459
2472029887,2472029889
2472029889,2472029887
2472029889,2472029891
2472029891,2472029889
260574286,260574285
260574285,260574286
260574285,6370591462
6370591462,260574285
6370591462,2472029883
2472029883,6370591462
2472029883,260574284
260574284,2472029883
260574284,2556705431
2556705431,260574284
2556705431,260574283
260574283,2556705431
260574283,260574282
260574282,260574283
260574282,4452980655
4452980655,260574282
4452980655,260574281
260574281,4452980655
260574281,4435948027
4435948027,260574281
4435948027,2472029893
2472029893,4435948027
2472029893,260574280
260574280,2472029893
260574280,260574279
260574279,260574280
260574279,6370173695
6370173695,260574279
6370173695,260574317
260574317,6370173695
920327942,2472047206
2472047206,920327942
2472047206,2472047207
2472047207,2472047206
2472047207,2472047208
2472047208,2472047207
2472047208,2472047209
2472047209,2472047208
2472047209,2472047210
2472047210,2472047209
2472047210,2472047211
2472047211,2472047210
2472047211,2623462458
2623462458,2472047211
927261897,2472053695
2472053695,927261897
2472053695,2472053696
2472053696,2472053695
2472053696,2472053697
2472053697,2472053696
2472053697,6372350771
6372350771,2472053697
927261899,2472053691
2472053691,927261899
2472053691,927261898
927261898,2472053691
927261898,927261897
927261897,927261898
927261897,2472053699
2472053699,927261897
2472053699,927261890
927261890,2472053699
927261890,927261886
927261886,927261890
927261886,6364280278
6364280278,927261886
2473334080,2473334109
2473334109,2473334080
2473334109,2473334064
2473334064,2473334109
2473334064,2473334052
2473334052,2473334064
2473334052,2473334091
2473334091,2473334052
2473334093,2473334089
2473334089,2473334093
